User/index###5b1754d09398f###2018-11-06 18:39:12###{"code":"061HOnCD0ELnpd2BNJCD0UDzCD0HOnCS"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"userid":"336","position":"1","person":"1","company":"0"}}###{"code":"061HOnCD0ELnpd2BNJCD0UDzCD0HOnCS"}###null###null###null###null
Personcenter/appointmentlist###5b19e91306b8e###2018-11-06 18:41:06###{"userid":"336","position":"1"}###null###null######null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":[]}###{"userid":"336","position":"1"}###null###null###null###null
Personcenter/getusername###5b3042c03d6ef###2018-11-06 18:41:09###{"position":"1","userid":"336"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"realname":"\u5b59\u6653\u6696"}}###{"position":"1","userid":"336"}###null###null###null###null
Personcenter/signuplist###5b1b4658e345b###2018-11-06 18:41:10###{"userid":"336","position":"1"}###null###null######null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":[]}###{"userid":"336","position":"1"}###null###null###null###null
Personcenter/getusername###5b3042c03d6ef###2018-11-06 18:41:12###{"position":"1","userid":"336"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"realname":"\u5b59\u6653\u6696"}}###{"position":"1","userid":"336"}###null###null###null###null
Index/location###5b21fee04cd72###2018-11-06 18:41:14###{"lng":"114.64722442626953","lat":"37.99870681762695"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"city":"130100","location":"\u77f3\u5bb6\u5e84\u7ecf\u6d4e\u6280\u672f\u5f00\u53d1\u533a"}}###{"lng":"114.64722442626953","lat":"37.99870681762695"}###null###null###null###null
Index/index###5b1781ee5e479###2018-11-06 18:41:14###{"city":"130100","position":"1"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"lunbo":[{"photo":"https:\/\/san.keyitongxin.com\/Public\/uploads\/ads\/20180706054323.jpg","linkurl":""},{"photo":"https:\/\/san.keyitongxin.com\/Public\/uploads\/ads\/20180706060833.jpg","linkurl":""}],"recommend":[{"id":"53","title":"\u6211\u7684\u62db\u8058","wage":"139","end_date":"2018-12-05","payment_type":"1","area":"\u88d5\u534e\u533a","type":"\u65e5\u7ed3"},{"id":"49","title":"\u53d1\u5355\u5458","wage":"60","end_date":"2021-07-26","payment_type":"2","area":"\u88d5\u534e\u533a","type":"\u5468\u7ed3"},{"id":"44","title":"\u62db\u7f1d\u7eab\u5de5","wage":"150","end_date":"2026-07-12","payment_type":"3","area":"\u85c1\u57ce\u533a","type":"\u6708\u7ed3"}],"hot":[{"id":"44","title":"\u62db\u7f1d\u7eab\u5de5","wage":"150"},{"id":"49","title":"\u53d1\u5355\u5458","wage":"60"}]}}###{"city":"130100","position":"1"}###null###null###null###null
Index/zhaopininfo###5b28e641e3829###2018-11-06 18:41:17###{"id":"49","userid":"336"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"id":"49","title":"\u53d1\u5355\u5458","position_id":"1","phone":"13503333962","wage":"60","payment_type":"2","type":"\u5468\u7ed3","end_date":"2021-07-26","job_start":"2018-07-02","job_end":"2018-08-30","worktime":"7:00\u81f39:00","lng":"114.56129","lat":"38.006023","address":"\u5353\u8fbe\u522b\u5885\u533a(\u5353\u8fbe\u522b\u5885\u533a\u5854\u5357\u8def\u535750\u7c73)","descript":"\u53d1\u653e\u4f20\u5355\u4ecb\u7ecd\u6563\u5de5\u8054\u76df\u8f6f\u4ef6\u8ba9\u4eba\u6ce8\u518c\u53d1\u5e03\u4fe1\u606f","realname":"\u77f3\u5bb6\u5e84\u79d1\u4e49\u901a\u4fe1\u5de5\u7a0b\u6709\u9650\u516c\u53f8","userphoto":"https:\/\/wx.qlogo.cn\/mmopen\/vi_32\/Q0j4TwGTfTL9ib4K1eHSmaSrr0zGOVqaYcLmrNC8PNrm675iaNicFuMAib2XFwE2icXZOvG4nIvT9LKkianjDmkjeJYA\/132","collect":"0"}}###{"id":"49","userid":"336"}###null###null###null###null
Personcenter/myfabu###5b18ed9268835###2018-11-06 18:41:25###{"userid":"336","type":"1"}###null###null######null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":[]}###{"userid":"336","type":"1"}###null###null###null###null
Personcenter/getusername###5b3042c03d6ef###2018-11-06 18:41:46###{"position":"1","userid":"336"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"realname":"\u5b59\u6653\u6696"}}###{"position":"1","userid":"336"}###null###null###null###null
Fabu/zhiwei###5b17aa44d516a###2018-11-06 18:41:50###{"str":"fas554"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":[{"id":"","position_name":"\u5168\u90e8"},{"id":"1","position_name":"\u9500\u552e"},{"id":"2","position_name":"\u5ba2\u670d"},{"id":"3","position_name":"\u4eba\u4e8b\/\u884c\u653f\/\u540e\u52e4"},{"id":"4","position_name":"\u9910\u996e"},{"id":"5","position_name":"\u65c5\u6e38"},{"id":"6","position_name":"\u9152\u5e97"},{"id":"7","position_name":"\u8d85\u5e02\/\u767e\u8d27\/\u96f6\u552e"},{"id":"8","position_name":"\u7f8e\u5bb9\u7f8e\u53d1"},{"id":"9","position_name":"\u8fd0\u52a8\u5065\u8eab"},{"id":"10","position_name":"\u666e\u5de5\/\u6280\u5de5"},{"id":"11","position_name":"\u5efa\u7b51"},{"id":"12","position_name":"\u7269\u4e1a\u7ba1\u7406"},{"id":"13","position_name":"\u623f\u4ea7\u4e2d\u4ecb"},{"id":"14","position_name":"\u6dd8\u5b9d\u804c\u4f4d"},{"id":"15","position_name":"\u8d22\u52a1\/\u5ba1\u8ba1\/\u7edf\u8ba1"},{"id":"16","position_name":"\u6cd5\u5f8b"},{"id":"17","position_name":"\u7ffb\u8bd1"},{"id":"18","position_name":"\u8ba1\u7b97\u673a\/\u4e92\u8054\u7f51\/\u7f51\u7edc"},{"id":"19","position_name":"\u4fdd\u9669"},{"id":"20","position_name":"\u5bb6\u6559"}]}###{"str":"fas554"}###null###null###null###null
Fabu/paytypes###5b30a7a7eeba5###2018-11-06 18:41:50###{"str":"fas554"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":[{"id":"","type":"\u5168\u90e8"},{"id":"1","type":"\u65e5\u7ed3"},{"id":"2","type":"\u5468\u7ed3"},{"id":"3","type":"\u6708\u7ed3"}]}###{"str":"fas554"}###null###null###null###null
Fabu/release###5b17aef584715###2018-11-06 18:44:53###{"title":"\u6d4b\u8bd5","position_id":"1","phone":"15532196954","wage":"100","payment_type":"1","end_date":"2018-11-24","description":"\u5403\u82e6\u8010\u52b3","lng":"114.54278575178368","lat":"37.99730112512767","address":"\u4f17\u7f8e\u5546\u52a1\u516c\u9986C\u5ea7(\u6b22\u4e50\u6c4728C-102)","userid":"336"}###null###null######null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":"\u53d1\u5e03\u6210\u529f","debug":[{"title":"\u6d4b\u8bd5","position_id":"1","phone":"15532196954","wage":"100","payment_type":"1","end_date":"2018-11-24","description":"\u5403\u82e6\u8010\u52b3","lng":"114.54278575178368","lat":"37.99730112512767","address":"\u4f17\u7f8e\u5546\u52a1\u516c\u9986C\u5ea7(\u6b22\u4e50\u6c4728C-102)","userid":"336","addtime":1541501093,"city":"130100","area":"130108"}]}###{"title":"\u6d4b\u8bd5","position_id":"1","phone":"15532196954","wage":"100","payment_type":"1","end_date":"2018-11-24","description":"\u5403\u82e6\u8010\u52b3","lng":"114.54278575178368","lat":"37.99730112512767","address":"\u4f17\u7f8e\u5546\u52a1\u516c\u9986C\u5ea7(\u6b22\u4e50\u6c4728C-102)","userid":"336"}###null###null###null###null
Personcenter/getusername###5b3042c03d6ef###2018-11-06 18:44:54###{"position":"1","userid":"336"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"realname":"\u5b59\u6653\u6696"}}###{"position":"1","userid":"336"}###null###null###null###null
Index/location###5b21fee04cd72###2018-11-06 18:44:59###{"lng":"114.64724731445312","lat":"37.998714447021484"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"city":"130100","location":"\u77f3\u5bb6\u5e84\u7ecf\u6d4e\u6280\u672f\u5f00\u53d1\u533a"}}###{"lng":"114.64724731445312","lat":"37.998714447021484"}###null###null###null###null
Index/index###5b1781ee5e479###2018-11-06 18:44:59###{"city":"130100","position":"1"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"lunbo":[{"photo":"https:\/\/san.keyitongxin.com\/Public\/uploads\/ads\/20180706054323.jpg","linkurl":""},{"photo":"https:\/\/san.keyitongxin.com\/Public\/uploads\/ads\/20180706060833.jpg","linkurl":""}],"recommend":[{"id":"53","title":"\u6211\u7684\u62db\u8058","wage":"139","end_date":"2018-12-05","payment_type":"1","area":"\u88d5\u534e\u533a","type":"\u65e5\u7ed3"},{"id":"49","title":"\u53d1\u5355\u5458","wage":"60","end_date":"2021-07-26","payment_type":"2","area":"\u88d5\u534e\u533a","type":"\u5468\u7ed3"},{"id":"44","title":"\u62db\u7f1d\u7eab\u5de5","wage":"150","end_date":"2026-07-12","payment_type":"3","area":"\u85c1\u57ce\u533a","type":"\u6708\u7ed3"}],"hot":[{"id":"44","title":"\u62db\u7f1d\u7eab\u5de5","wage":"150"},{"id":"49","title":"\u53d1\u5355\u5458","wage":"60"}]}}###{"city":"130100","position":"1"}###null###null###null###null
Index/zhaopininfo###5b28e641e3829###2018-11-06 18:45:02###{"id":"49","userid":"336"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"id":"49","title":"\u53d1\u5355\u5458","position_id":"1","phone":"13503333962","wage":"60","payment_type":"2","type":"\u5468\u7ed3","end_date":"2021-07-26","job_start":"2018-07-02","job_end":"2018-08-30","worktime":"7:00\u81f39:00","lng":"114.56129","lat":"38.006023","address":"\u5353\u8fbe\u522b\u5885\u533a(\u5353\u8fbe\u522b\u5885\u533a\u5854\u5357\u8def\u535750\u7c73)","descript":"\u53d1\u653e\u4f20\u5355\u4ecb\u7ecd\u6563\u5de5\u8054\u76df\u8f6f\u4ef6\u8ba9\u4eba\u6ce8\u518c\u53d1\u5e03\u4fe1\u606f","realname":"\u77f3\u5bb6\u5e84\u79d1\u4e49\u901a\u4fe1\u5de5\u7a0b\u6709\u9650\u516c\u53f8","userphoto":"https:\/\/wx.qlogo.cn\/mmopen\/vi_32\/Q0j4TwGTfTL9ib4K1eHSmaSrr0zGOVqaYcLmrNC8PNrm675iaNicFuMAib2XFwE2icXZOvG4nIvT9LKkianjDmkjeJYA\/132","collect":"0"}}###{"id":"49","userid":"336"}###null###null###null###null
Personcenter/myfabu###5b18ed9268835###2018-11-06 18:45:04###{"userid":"336","type":"1"}###null###null######null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":[{"rid":"152","title":"\u6d4b\u8bd5","payment_type":"1","type":"\u65e5\u7ed3","end_date":"2018-11-24","wage":"100","status":"1","region":"\u88d5\u534e\u533a"}]}###{"userid":"336","type":"1"}###null###null###null###null
Personcenter/signup###5b1f65e60cd60###2018-11-06 18:45:08###{"userid":"336","reid":"49","jianliid":"152"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"jianli":1,"baoming":1}}###{"userid":"336","reid":"49","jianliid":"152"}###null###null###null###null
Personcenter/collect###5b18cc03eb0b2###2018-11-06 18:45:24###{"userid":"336","id":"49","type":"2"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"collect":1}}###{"userid":"336","id":"49","type":"2"}###null###null###null###null
Personcenter/getusername###5b3042c03d6ef###2018-11-06 18:45:31###{"position":"1","userid":"336"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"realname":"\u5b59\u6653\u6696"}}###{"position":"1","userid":"336"}###null###null###null###null
Personcenter/appointmentlist###5b19e91306b8e###2018-11-06 18:45:34###{"userid":"336","position":"1"}###null###null######null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":[]}###{"userid":"336","position":"1"}###null###null###null###null
Personcenter/getusername###5b3042c03d6ef###2018-11-06 18:45:37###{"position":"1","userid":"336"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"realname":"\u5b59\u6653\u6696"}}###{"position":"1","userid":"336"}###null###null###null###null
Personcenter/signuplist###5b1b4658e345b###2018-11-06 18:45:39###{"userid":"336","position":"1"}###null###null######null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":[{"end_date":"2021-07-26","title":"\u53d1\u5355\u5458","area":"\u6cb3\u5317\u7701\u77f3\u5bb6\u5e84\u5e02\u88d5\u534e\u533a","wage":"60","payment_type":"2","type":"\u5468\u7ed3","id":"49"}]}###{"userid":"336","position":"1"}###null###null###null###null
Personcenter/getusername###5b3042c03d6ef###2018-11-06 18:45:47###{"position":"1","userid":"336"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"realname":"\u5b59\u6653\u6696"}}###{"position":"1","userid":"336"}###null###null###null###null
Personcenter/myfabu###5b18ed9268835###2018-11-06 18:45:57###{"userid":"336","type":"1"}###null###null######null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":[{"rid":"152","title":"\u6d4b\u8bd5","payment_type":"1","type":"\u65e5\u7ed3","end_date":"2018-11-24","wage":"100","status":"1","region":"\u88d5\u534e\u533a"}]}###{"userid":"336","type":"1"}###null###null###null###null
Personcenter/getusername###5b3042c03d6ef###2018-11-06 18:46:01###{"position":"1","userid":"336"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"realname":"\u5b59\u6653\u6696"}}###{"position":"1","userid":"336"}###null###null###null###null
Personcenter/mycollect###5b18dc36ef7c6###2018-11-06 18:46:02###{"userid":"336","type":"2"}###null###null######null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":[{"id":"49","title":"\u53d1\u5355\u5458","payment_type":"2","type":"\u5468\u7ed3","end_date":"2021-07-26","wage":"60","region":"\u88d5\u534e\u533a"}]}###{"userid":"336","type":"2"}###null###null###null###null
Personcenter/getusername###5b3042c03d6ef###2018-11-06 18:46:06###{"position":"1","userid":"336"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"realname":"\u5b59\u6653\u6696"}}###{"position":"1","userid":"336"}###null###null###null###null
Personcenter/about###5b3b1c670e126###2018-11-06 18:46:07###{"str":"fdf"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"content":"\u8fd9\u662f\u4e00\u4e2a\u5f88\u597d\u7684\u5c0f\u7a0b\u5e8f"}}###{"str":"fdf"}###null###null###null###null
Personcenter/getusername###5b3042c03d6ef###2018-11-06 18:46:12###{"position":"1","userid":"336"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"realname":"\u5b59\u6653\u6696"}}###{"position":"1","userid":"336"}###null###null###null###null
Index/location###5b21fee04cd72###2018-11-06 18:46:34###{"lng":"114.64725494384766","lat":"37.9986457824707"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"city":"130100","location":"\u77f3\u5bb6\u5e84\u7ecf\u6d4e\u6280\u672f\u5f00\u53d1\u533a"}}###{"lng":"114.64725494384766","lat":"37.9986457824707"}###null###null###null###null
Index/index###5b1781ee5e479###2018-11-06 18:46:34###{"city":"130100","position":"1"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"lunbo":[{"photo":"https:\/\/san.keyitongxin.com\/Public\/uploads\/ads\/20180706054323.jpg","linkurl":""},{"photo":"https:\/\/san.keyitongxin.com\/Public\/uploads\/ads\/20180706060833.jpg","linkurl":""}],"recommend":[{"id":"53","title":"\u6211\u7684\u62db\u8058","wage":"139","end_date":"2018-12-05","payment_type":"1","area":"\u88d5\u534e\u533a","type":"\u65e5\u7ed3"},{"id":"49","title":"\u53d1\u5355\u5458","wage":"60","end_date":"2021-07-26","payment_type":"2","area":"\u88d5\u534e\u533a","type":"\u5468\u7ed3"},{"id":"44","title":"\u62db\u7f1d\u7eab\u5de5","wage":"150","end_date":"2026-07-12","payment_type":"3","area":"\u85c1\u57ce\u533a","type":"\u6708\u7ed3"}],"hot":[{"id":"44","title":"\u62db\u7f1d\u7eab\u5de5","wage":"150"},{"id":"49","title":"\u53d1\u5355\u5458","wage":"60"}]}}###{"city":"130100","position":"1"}###null###null###null###null
Index/zhaopininfo###5b28e641e3829###2018-11-06 18:47:09###{"id":"53","userid":"336"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"id":"53","title":"\u6211\u7684\u62db\u8058","position_id":"1","phone":"139139","wage":"139","payment_type":"1","type":"\u65e5\u7ed3","end_date":"2018-12-05","job_start":"2018-11-05","job_end":"2019-11-05","worktime":"1:00\u81f34:00","lng":"114.53122","lat":"38.0061","address":"\u88d5\u534e\u533a\u653f\u5e9c(\u5854\u5357\u8def\u5317)","descript":"\u5443\u5443\u5443","realname":"\u6d4b\u8bd5\u516c\u53f8","userphoto":"https:\/\/wx.qlogo.cn\/mmopen\/vi_32\/PiajxSqBRaEJVJK8sfdicJVziaicEEOf911mvyOXlmPcMZeqs7XQ7CYibAHZszIBI324uX3FRdkiaZNwibzbEJqeURwUg\/132","collect":"0"}}###{"id":"53","userid":"336"}###null###null###null###null
Personcenter/getusername###5b3042c03d6ef###2018-11-06 18:48:38###{"position":"1","userid":"336"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"realname":"\u5b59\u6653\u6696"}}###{"position":"1","userid":"336"}###null###null###null###null
Personcenter/getusername###5b3042c03d6ef###2018-11-06 18:48:41###{"position":"1","userid":"336"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"realname":"\u5b59\u6653\u6696"}}###{"position":"1","userid":"336"}###null###null###null###null
